NAME : Antwerp1
216 1032 928
217 759 1204
218 1827 676
219 1340 344
220 444 644
221 454 1070
222 1855 656
223 765 1250
224 1514 1285
225 527 1277
226 887 1736
227 980 343
228 821 1756
229 890 137
230 717 466
231 792 1770
232 1072 1439
233 935 1351
234 500 546
235 234 883
236 749 1451
237 1367 832
238 969 550
239 980 300
240 508 1348
241 1097 907
242 1327 43
243 629 1755
244 474 1157
245 1743 1637
246 656 728
247 932 305
248 686 360
249 1093 920
250 1308 986
251 1607 538
252 630 100
253 1078 914
254 704 454
255 878 1224
256 736 739
257 1000 836
258 722 1085
259 613 578
260 451 1143
261 1678 1092
262 1492 1256
263 779 464
264 79 1214
265 647 1473
266 1771 654
267 504 1200
268 208 1049
269 565 1284
270 1042 205
271 1249 422
272 982 52
273 1292 1647
274 281 1494
275 486 737
276 1378 766
277 1563 926
278 746 610
279 1200 1735
280 727 1560
281 831 1231
282 244 1098
283 775 594
284 1329 1139
285 1419 643
286 1009 1632
287 721 1445
288 321 1406
289 1125 623
290 1269 983
291 482 1127
292 1937 1546
293 1746 936
294 717 1129
295 676 1400
296 619 869
297 1155 1056
298 1469 643
299 1226 756
300 1422 1164
301 1390 700
302 435 827
303 1622 1075
304 1473 1218
305 803 224
306 267 1530
307 1168 1094
308 617 550
309 819 462
310 527 807
311 863 814
312 1316 1004
313 1455 629
314 528 362
315 1472 1411
316 1950 257
317 246 1549
318 1300 1529
319 1022 305
320 956 389
321 633 766
322 522 649
323 1094 1114
324 567 1168
325 265 1474
326 1079 472
327 539 675
328 606 894
329 348 1123
330 1298 656
331 689 855
332 563 561
333 1422 1053
334 394 1001
335 395 613
336 1336 575
337 581 1404
338 800 274
339 651 468
340 1152 993
341 710 445
342 310 1364
343 59 1112
344 650 218
345 1485 987
346 1498 734
347 270 926
348 252 1213
349 278 1515
350 1364 1605
351 1666 745
352 185 1970
353 220 1900
354 743 1632
355 1922 1824
356 302 1599
357 1381 1429
358 642 1113
359 409 656
360 142 1779
361 1303 1521
362 452 889
363 176 1288
364 1000 819
365 745 1161
366 1371 1485
367 1568 1288
368 632 1180
369 1490 1310
370 1615 628
371 1333 112
372 667 1018
373 657 642
374 838 1719
375 356 1522
376 159 1383
377 1379 657
378 31 1880
379 487 1309
380 938 1732
381 1085 1817
382 740 1039
383 1194 1654
384 1415 1006
385 1844 1560
386 361 1516
387 610 603
388 973 820
389 1820 1039
390 1551 1428
391 1707 586
392 1514 317
393 284 1532
394 516 502
395 1262 533
396 1898 1331
397 341 1184
398 1818 1005
399 650 651
400 1036 1017
401 1908 221
402 1059 380
403 829 489
404 1070 789
405 1310 1490
406 1782 1010
407 755 761
408 1110 429
409 534 1471
410 1345 1573
411 1884 1767
412 763 701
413 1389 721
414 322 1431
415 707 770
416 312 931
417 327 1091
418 71 1815
419 1171 1158
420 787 1401
421 379 661
422 728 1238
423 1638 1579
424 1693 1002
425 945 863
426 768 307
427 719 653
428 523 806
429 1094 922
430 595 459
431 1956 1653
432 930 1795
433 925 1469
434 699 899
435 1575 1176
436 888 1606
437 943 1390
438 1541 1367
439 1188 667
440 1705 1638
441 885 141
442 1000 494
443 667 646
444 1127 973
445 960 689
446 1357 801
447 860 1179
448 601 1557
449 1354 539
450 335 1079
451 1490 1559
452 1022 1200
453 435 868
454 275 1109
455 688 1225
456 836 1329
457 227 1955
458 1776 1678
459 915 1396
460 536 765
461 688 1519
462 1662 716
463 308 1240
464 809 852
465 147 1241
466 1017 1439
467 27 1157
468 176 1810
469 158 1114
470 1344 1316
471 1921 1605
472 880 244
473 605 358
474 1000 1433
475 388 1523
476 678 463
477 422 1173
478 547 791
479 767 1217
480 769 1072
481 873 1556
482 780 789
483 1017 933
484 329 766
485 638 953
486 772 753
487 326 1187
488 1485 297
489 561 777
490 201 945
491 808 1697
492 598 1643
493 509 861
494 587 815
495 1237 360
496 877 1650
497 791 579
498 1211 1535
499 760 1332
500 306 983
501 279 1197
502 1249 979
503 650 1161
504 1309 1633
505 1305 1394
506 1287 1087
507 241 1515
508 1013 753
509 1448 1117
510 1048 961
511 600 566
512 464 838
513 1197 200
514 400 860
515 1177 1171
516 731 436
517 1715 1922
518 880 1226
519 1202 401
520 369 803
521 1064 1726
522 1195 297
523 1055 878
524 1766 791
525 345 1076
526 740 663
527 1378 1358
528 948 81
529 887 881
530 796 204
531 468 907
532 578 1342
533 1161 945
534 1043 1274
535 404 1346
536 1798 1643
537 1936 301
538 246 1159
539 968 673
540 976 1686
541 963 1158
542 670 193
543 1185 1159
544 591 899
545 901 832
546 1657 1040
547 1260 24
548 526 535
549 869 1102
550 1137 1931
551 549 476
552 498 1150
553 444 733
554 599 1580
555 1506 647
556 1994 373
557 681 1036
558 294 840
559 1276 1177
560 247 1361
561 1781 697
562 805 1650
563 865 1103
564 411 946
565 1780 929
566 841 1612
567 246 1293
568 1191 1462
569 987 1408
570 1504 564
571 1253 1486
572 858 473
573 642 925
574 1275 1789
575 1207 476
576 1818 970
577 1824 1320
578 1178 1109
579 629 505
580 1182 1080
581 578 236
582 1261 1615
583 581 696
584 1072 438
585 896 255
586 250 898
587 1405 1595
588 438 1268
589 1707 1053
590 229 1397
591 582 1660
592 808 1233
593 1831 634
594 586 1356
595 186 1849
596 1949 1494
597 442 988
598 389 1002
599 1367 1561
600 866 1132
601 1284 27
602 428 1422
603 425 776
604 1699 785
605 710 840
606 482 1073
607 1909 1447
608 1273 846
609 667 333
610 1158 579
611 514 587
612 842 75
613 798 683
614 549 673
615 1496 918
616 174 573
617 303 1080
618 274 813
619 892 403
620 847 268
621 911 881
622 1025 253
623 754 648
624 377 1367
625 308 1253
626 1202 1789
627 384 1287
628 1958 321
629 875 429
630 1060 1447
631 295 1130
632 1635 1144
633 893 748
634 1329 61
635 1358 1104
636 786 1260
637 1346 1517
638 1963 1685
639 491 748
640 844 498
641 1396 1548
642 556 499
643 1116 1405
644 820 914
645 858 22
646 1577 742
647 674 771
648 272 1459
649 1137 726
650 988 1346
651 1701 836
652 1369 1479
653 1184 1919
654 170 500
655 57 779
656 209 1061
657 196 1271
658 237 1200
659 1232 1769
660 1226 603
661 836 925
662 356 1147
663 1185 1005
664 548 543
665 216 1242
666 1456 1518
667 772 365
668 1254 1698
669 777 1262
670 1043 991
671 607 805
672 278 1175
673 1241 947
674 1299 1645
675 707 854
676 1604 1079
677 864 947
678 399 906
679 1674 1961
680 219 1305
681 459 1141
682 601 874
683 1459 545
684 1052 223
685 1716 1906
686 953 497
687 464 793
688 1371 437
689 1493 1858
690 386 622
691 1024 259
692 565 856
693 508 518
694 1311 1594
695 1929 114
696 1488 624
697 1597 1359
698 1203 237
699 1330 892
700 286 1067
701 1282 373
702 902 873
703 772 794
704 583 1399
705 92 1115
706 681 532
707 726 290
708 1455 1244
709 400 1270
710 750 1395
711 541 363
712 1655 1020
713 717 1703
714 714 1234
715 191 1167
716 40 1234
717 1800 1525
718 769 1576
719 1553 1125
720 1236 1745
721 711 1739
722 1065 1370
723 1271 1132
724 609 633
725 996 1114
726 684 280
727 949 1208
728 474 1135
729 416 728
730 1004 471
731 1139 1451
732 1113 994
733 1291 1141
734 573 736
735 657 538
736 629 872
737 1707 841
738 63 603
739 1183 1031
740 1004 768
741 1223 1620
742 542 584
743 899 1429
744 1004 713
745 249 1118
746 1019 1818
747 514 626
748 574 562
749 528 1598
750 816 940
751 113 1209
752 593 163
753 1475 1596
754 404 544
755 1605 672
756 1215 1228
757 1635 1191
758 966 1388
759 1297 1964
760 961 1275
761 1290 160
762 1634 680
763 252 1248
764 1212 975
765 1584 348
766 1245 1004
767 988 1708
768 244 971
769 303 1322
770 370 1336
771 757 456
772 360 1204
773 767 845
774 1366 793
775 658 1484
776 75 398
777 879 1724
778 1201 1780
779 1840 1631
780 1094 1171
781 92 694
782 96 260
783 1436 1281
784 1837 1894
785 1523 1063
786 1050 1225
787 1079 1377
788 462 1874
789 1284 1190
790 74 200
791 361 1179
792 1438 1594
793 378 1243
794 1109 433
795 1267 721
796 1611 1166
797 293 1371
798 958 1323
799 1751 725
800 817 1652
801 764 658
802 895 1442
803 797 1703
804 299 1989
805 1441 1107
806 1895 1488
807 405 726
808 163 1288
809 522 588
810 534 728
811 277 1478
812 537 1136
813 1289 21
814 316 1579
815 723 1170
816 1074 1367
817 1506 1129
818 868 279
819 764 453
820 1854 1742
821 1529 1322
822 758 492
823 559 475
824 231 1595
825 1575 1347
826 689 804
827 1225 1248
828 781 1790
829 1400 675
830 609 757
831 389 1157
832 597 1043
833 1134 853
834 1798 1765
835 1322 1274
836 673 653
837 832 1788
838 177 1380
839 1014 525
840 1648 1199
841 980 1106
842 785 530
843 1526 1448
844 1539 1151
845 1313 29
846 1185 410
847 1283 309
848 823 1540
849 1089 841
850 1137 752
851 1150 1121
852 315 1043
853 680 1164
854 994 1434
855 741 600
856 1898 1432
857 815 1721
858 474 679
859 1213 1540
860 346 1534
861 638 722
862 1648 692
863 1099 721
864 794 754
865 123 1817
866 806 382
867 221 1031
868 1006 714
869 1101 388
870 1141 1225
871 1638 1128
872 895 1749
873 944 804
874 1512 1211
875 1784 1509
876 1733 921
877 960 1713
878 717 437
879 331 1427
880 1309 896
881 851 1797
882 854 475
883 1349 808
884 493 727
885 775 1060
886 988 1393
887 389 1021
888 1937 1410
889 1170 1394
890 305 1049
891 1561 1444
892 75 1246
893 492 763
894 1378 1535
895 1538 784
896 1077 368
897 1504 464
898 1509 1302
899 250 1296
900 1096 1679
901 1386 1220
902 796 425
903 1014 852
904 256 1456
905 992 1340
906 1165 355
907 241 914
908 448 1366
909 428 708
910 932 713
911 1489 1650
912 1771 1444
913 1684 351
914 1032 862
915 890 1657
916 860 383
917 576 723
918 474 831
919 420 1432
920 1776 887
921 351 1475
922 864 1613
923 1047 746
924 1883 1843
925 896 1542
926 1456 711
927 920 859
928 1878 1446
929 1713 1914
930 68 1167
931 338 1252
932 1211 1344
933 1899 919
934 628 627
935 1159 1790
936 964 1741
937 1391 1498
938 1986 203
939 783 1203
940 615 1321
941 813 1192
942 651 163
943 886 1105
944 1456 423
945 992 613
946 302 1210
947 223 1418
948 308 1939
949 1273 931
950 517 407
951 1878 1450
952 1682 772
953 1707 1051
954 377 1081
955 1689 465
956 1037 703
957 737 1497
958 995 369
959 715 611
960 1485 726
961 648 390
962 708 452
963 483 1545
964 1695 794
965 1231 735
966 1003 725
967 1274 408
968 1442 1427
969 1098 1295
970 1306 755
971 590 1202
972 758 633
973 816 1786
974 800 1581
975 1759 1116
976 1821 1694
977 893 1146
978 1809 1397
979 1618 1655
980 1054 1263
981 779 1632
982 1109 272
983 644 513
984 657 925
985 625 991
986 610 966
987 253 1557
988 1649 968
989 850 956
990 1360 975
991 650 549
992 1050 922
993 1373 421
994 821 1767
995 749 580
996 761 1605
997 546 435
998 766 1656
999 42 744
1000 1496 1137
1001 1657 976
1002 651 1267
1003 538 622
1004 1101 1264
1005 1036 952
1006 610 733
1007 651 1208
1008 1436 448
1009 1120 470
1010 1716 1985
1011 1564 1941
1012 1137 1962
1013 436 739
1014 872 175
1015 728 1586
1016 536 659
1017 631 1743
1018 970 794
1019 550 415
1020 1079 746
1021 1224 940
1022 772 218
1023 811 835
1024 583 624
1025 812 1741
1026 1266 651
1027 475 624
1028 599 1639
1029 785 304
1030 541 203
1031 227 1012
1032 616 797
1033 1000 516
1034 1036 854
1035 695 961
1036 968 392
1037 1973 294
1038 915 254
1039 1614 401
1040 779 701
1041 1719 956
1042 1202 120
1043 770 661
1044 318 781
1045 1410 1832
1046 1857 1561
1047 374 1156
1048 91 138
1049 1089 1134
1050 405 795
1051 1032 867
1052 734 1509
1053 1698 1363
1054 1003 605
1055 1339 1476
1056 1555 1001
1057 1957 1388
1058 767 1080
1059 466 706
1060 468 850
1061 465 645
1062 1130 197
1063 776 697
1064 881 1334
1065 1948 1622
1066 869 1289
1067 1725 1702
1068 1176 608
1069 1028 960
1070 852 1350
1071 1006 715
1072 1837 1098
1073 246 1535
1074 1664 730
1075 664 1412
1076 782 805
1077 892 1161
1078 1744 1967
1079 457 733
1080 829 1176
1081 1302 1073
1082 208 1108
1083 799 1677
1084 1272 790
1085 260 1031
1086 282 1364
1087 1134 330
1088 798 496
1089 859 1305
1090 1816 1759
1091 798 813
1092 403 879
1093 1278 1576
1094 1315 811
1095 1318 860
1096 651 777
1097 510 1026
1098 1247 3
1099 1488 1016
1100 1042 816
1101 805 740
1102 1066 497
1103 791 1771
1104 611 507
1105 775 1088
1106 613 225
1107 1193 499
1108 1337 658
1109 2 1141
1110 642 1529
1111 784 1651
1112 792 1643
1113 711 746
1114 908 1581
1115 994 45
1116 1095 1490
1117 1351 1241
1118 1089 347
1119 150 1303
1120 1304 130
1121 735 1139
1122 871 1530
1123 16 1896
1124 808 1458
1125 1394 636
1126 658 1764
1127 363 934
1128 775 757
1129 884 495
1130 62 385
1131 1437 1159
1132 1983 1035
1133 1206 64
1134 1200 42
1135 1141 484
1136 809 827
1137 591 554
1138 778 1300
1139 326 1241
1140 511 604
1141 1184 354
1142 488 1177
1143 596 668
1144 558 556
1145 1295 220
1146 681 870
1147 306 1508
1148 955 1473
1149 561 1785
1150 462 420
1151 1003 447
1152 823 201
1153 1964 345
1154 756 664
1155 1635 865
1156 664 708
1157 157 1377
1158 98 1923
1159 907 1226
1160 1084 1206
1161 455 1023
1162 1895 1482
1163 219 1571
1164 611 499
1165 1236 1608
1166 1007 703
1167 1537 372
1168 451 1179
1169 1893 824
1170 505 1031
1171 1051 667
1172 759 745
1173 1306 1052
1174 750 635
1175 863 766
1176 939 1786
1177 1671 743
1178 1841 836
1179 568 1038
1180 1151 1466
1181 334 1444
1182 1990 1075
1183 1662 667
1184 968 483
1185 889 478
1186 863 868
1187 739 894
1188 621 1137
1189 1287 71
1190 855 198
1191 322 915
1192 1297 459
1193 299 1234
1194 1220 397
1195 377 1082
1196 1035 1055
1197 1099 287
1198 540 1566
1199 1064 848
1200 1767 1614
1201 492 647
1202 1456 1278
1203 372 1018
1204 1456 1123
1205 966 450
1206 1524 1026
1207 889 247
1208 383 1555
1209 897 1741
1210 1145 952
1211 156 1943
1212 730 861
1213 562 1693
1214 16 522
1215 1354 1513
1216 1312 426
1217 1617 1902
1218 550 379
1219 1083 1214
1220 1305 544
1221 1580 1107
1222 1325 1544
1223 1068 357
1224 1416 550
1225 1878 982
1226 701 694
1227 1049 505
1228 1665 965
1229 701 959
1230 857 1390
1231 1216 1625
1232 196 1208
1233 413 1425
1234 1407 583
1235 419 1243
1236 1499 1218
1237 484 1235
1238 1233 164
1239 612 1042
1240 1472 1838
1241 1565 1121
1242 1491 596
1243 1793 569
1244 1286 815
1245 388 600
1246 838 1691
1247 1365 1285
1248 888 1658
1249 1116 383
1250 1539 1171
1251 491 721
1252 1311 818
1253 1009 490
1254 1586 1163
1255 582 379
1256 1330 17
1257 1643 1150
1258 994 1292
1259 666 1239
1260 606 704
1261 648 1727
1262 1121 1803
1263 994 1315
1264 1689 365
1265 1097 1313
1266 556 472
1267 1335 1405
1268 1710 950
1269 1609 1159
1270 1133 662
1271 1398 1401
1272 827 960
1273 1910 368
1274 917 1155
1275 1945 1495
1276 1461 1147
1277 408 525
1278 1908 1534
1279 1935 131
1280 1086 884
1281 1821 293
1282 822 946
1283 656 768
1284 1111 934
1285 821 944
1286 794 1202
1287 1289 1381
1288 912 1298
1289 534 1654
1290 548 1771
1291 955 972
1292 1862 762
1293 1050 532
1294 797 1204
1295 606 727
1296 1406 1015
1297 1595 825
1298 712 1154
1299 588 477
1300 333 679
1301 913 1340
1302 706 726
1303 648 1501
1304 1400 1598
1305 1302 1549
1306 1106 1123
1307 424 1038
1308 147 143
1309 1266 918
1310 832 1321
1311 765 449
1312 462 883
1313 627 1309
1314 956 1542
1315 841 372
1316 147 1060
1317 641 909
1318 1483 1653
1319 790 1238
1320 321 1435
1321 1078 635
1322 601 1665
1323 1037 774
1324 635 1644
1325 513 1161
1326 1757 162
1327 66 772
1328 917 15
1329 1073 1426
1330 1203 918
1331 1662 744
1332 1034 1402
1333 1097 1365
1334 764 759
1335 1995 1639
1336 980 1480
1337 351 1309
1338 1680 1203
1339 786 350
1340 579 1551
1341 1460 225
1342 470 1846
1343 809 1782
1344 628 1614
1345 1495 712
1346 1765 730
1347 1780 1511
1348 134 1251
1349 868 444
1350 1068 754
1351 671 598
1352 701 1870
1353 1092 667
1354 1985 1070
1355 627 704
1356 723 1167
1357 448 1140
1358 1674 717
1359 1797 1454
1360 1405 447
1361 610 1538
1362 674 1041
1363 963 1300
1364 1002 457
1365 185 1288
1366 648 360
1367 1503 1838
1368 591 789
1369 1605 575
1370 903 1707
1371 731 1621
1372 745 784
1373 737 881
1374 1735 920
1375 1882 626
1376 859 1311
1377 847 1688
1378 37 1112
1379 1073 822
1380 1260 1351
1381 1677 1022
1382 1541 788
1383 602 183
1384 482 746
1385 680 1153
1386 422 1538
1387 1737 507
1388 1223 764
1389 1064 841
1390 527 1278
1391 627 1581
1392 1359 1421
1393 898 337
1394 386 1278
1395 15 752
1396 750 1221
1397 728 830
1398 627 720
1399 868 744
1400 792 1255
1401 1349 1551
1402 1380 851
1403 605 874
1404 1078 1318
1405 1394 614
1406 395 1075
1407 753 823
1408 1786 1484
1409 970 529
1410 931 826
1411 693 506
1412 886 893
1413 722 1336
1414 275 983
1415 732 1089
1416 877 1609
1417 1136 227
1418 1025 877
1419 1570 1412
1420 731 982
1421 673 1674
1422 1198 1227
1423 894 456
1424 582 1075
1425 1242 1354
1426 116 1171
1427 563 117
1428 412 609
1429 703 480
1430 1201 929
1431 619 227
1432 1380 763
1433 910 323
1434 759 964
1435 1196 1670
1436 1558 1296
1437 1581 1147
1438 1072 866
1439 1451 1563
1440 806 1620
1441 715 1429
1442 669 739
1443 583 821
1444 747 701
1445 1327 497
1446 220 1813
1447 1394 1083
1448 1087 807
1449 841 549
1450 400 1057
1451 1327 1135
1452 839 881
1453 586 395
1454 974 1114
1455 641 882
1456 786 871
1457 963 1374
1458 657 141
1459 1270 1624
1460 845 176
1461 814 1594
1462 298 1371
1463 218 979
1464 482 1548
1465 50 1156
1466 728 1078
1467 741 1106
1468 1114 1221
1469 897 1692
1470 1041 965
1471 858 1186
1472 1272 1985
1473 393 1390
1474 940 1353
1475 1252 1589
1476 47 1886
1477 898 1730
1478 6 198
1479 402 708
1480 997 688
1481 1264 1114
1482 1344 402
1483 1003 879
1484 1937 1536
1485 1317 1201
1486 1243 1960
1487 118 1360
1488 1391 1500
1489 792 1437
1490 1321 1094
1491 20 411
1492 1331 1115
1493 688 294
1494 1374 826
1495 1857 1517
1496 465 898
1497 370 1293
1498 717 936
1499 917 1216
1500 1324 1064
1501 894 1755
1502 833 1767
1503 518 1080
1504 999 1717
1505 1983 616
1506 701 704
1507 1282 1794
1508 1268 1450
1509 113 1281
1510 942 702
1511 852 1680
1512 676 1202
1513 1165 1542
1514 1144 1897
1515 484 731
1516 1013 636
1517 1379 431
1518 602 858
1519 1184 1191
1520 1631 1677
1521 376 740
1522 633 1120
1523 1016 630
1524 1772 1562
1525 1881 1671
1526 516 467
1527 1061 881
1528 1428 551
1529 1011 1761
1530 698 1689
1531 749 366
1532 711 358
1533 274 1433
1534 332 1086
1535 728 782
1536 861 1136
1537 1424 1018
1538 574 559
1539 223 1377
1540 859 1783
1541 1227 1609
1542 416 1235
1543 1523 1288
1544 81 1202
1545 1788 1086
1546 1282 683
1547 1457 467
1548 352 1185
1549 1187 1666
1550 448 868
1551 702 1071
1552 1449 147
1553 774 931
1554 738 1490
1555 1281 1240
1556 994 387
1557 1172 1982
1558 1238 1566
1559 1889 934
1560 509 1098
1561 1550 1063
1562 1184 594
1563 1405 1563
1564 1048 801
1565 1688 1816
1566 774 1057
1567 1046 777
1568 895 1535
1569 919 711
1570 849 1719
1571 1596 445
1572 847 1164
1573 571 495
1574 1096 952
1575 1877 1094
1576 1853 142
1577 171 128
1578 1128 459
1579 597 1246
1580 1639 1399
1581 757 629
1582 1683 1324
1583 1346 1099
1584 1895 779
1585 1857 116
1586 794 1059
1587 1758 516
1588 946 2
1589 1369 1353
1590 1184 1889
1591 1828 864
1592 776 781
1593 4 83
1594 729 617
1595 897 1347
1596 454 955
1597 1140 587
1598 1352 1334
1599 1383 1397
1600 1394 1185
1601 836 814
1602 680 1117
1603 1091 861
1604 1129 1362
1605 53 534
1606 1125 556
1607 1755 1836
1608 517 377
1609 934 1778
1610 1445 583
1611 379 915
1612 1155 1410
1613 1104 688
1614 1315 28
1615 293 1369
1616 935 369
1617 313 1054
1618 980 464
1619 1008 1140
1620 398 1258
1621 1204 1775
1622 327 1596
1623 1301 1081
1624 738 893
1625 329 1085
1626 1030 1432
1627 584 1095
1628 1097 1246
1629 385 1021
1630 412 994
1631 411 1027
1632 1315 1233
1633 305 1452
1634 590 1119
1635 265 1152
1636 574 534
1637 1753 1540
1638 431 1291
1639 884 223
1640 584 465
1641 1591 1279
1642 287 1870
1643 70 706
1644 1178 1464
1645 147 1349
1646 1052 454
1647 231 1376
1648 1540 1041
1649 441 760
1650 1186 1625
1651 1813 1907
1652 1045 1044
1653 1534 408
1654 170 1243
1655 661 720
1656 634 182
1657 817 1213
1658 924 620
1659 867 1620
1660 1692 764
1661 928 1184
1662 1254 1433
1663 456 1095
1664 1074 1702
1665 819 1554
1666 1368 1526
1667 950 1107
1668 926 1328
1669 1832 1843
1670 1717 650
1671 571 739
1672 752 464
1673 442 1001
1674 301 894
1675 231 938
1676 1785 720
1677 1102 1264
1678 1309 1645
1679 1053 712
1680 95 1945
1681 1054 803
1682 823 246
1683 1375 1023
1684 604 790
1685 543 779
1686 542 884
1687 1394 638
1688 242 1242
1689 1400 890
1690 1490 1173
1691 1094 871
1692 1303 1463
1693 1125 435
1694 731 467
1695 1803 782
1696 747 795
1697 1935 1853
1698 269 1168
1699 1142 1274
1700 1800 1879
1701 1223 1191
1702 1665 670
1703 904 1540
1704 1202 1435
1705 674 145
1706 1323 1085
1707 320 1015
1708 1051 853
1709 290 926
1710 706 616
1711 759 867
1712 893 1157
1713 1077 805
1714 1116 1413
1715 1514 1004
1716 415 664
1717 1442 781
1718 1105 1465
1719 1119 1216
1720 975 324
1721 1249 420
1722 1048 1186
1723 1656 932
1724 1741 1563
1725 1282 727
1726 850 1132
1727 1794 1914
1728 270 1188
1729 1373 1590
1730 1314 1313
1731 1411 1561
1732 1085 813
1733 1137 1449
1734 237 933
1735 756 658
1736 301 1039
1737 1265 941
1738 1082 932
1739 1487 1127
1740 1048 1751
1741 930 1369
1742 1163 451
1743 557 832
1744 139 1380
1745 450 1348
1746 508 595
1747 1371 977
1748 338 1573
1749 966 577
1750 446 829
1751 584 460
1752 1078 528
1753 1172 1685
1754 1962 1365
1755 1689 926
1756 664 446
1757 1658 1102
1758 475 1487
1759 1327 1570
1760 1740 1436
1761 618 807
1762 691 756
1763 1495 1541
1764 643 745
1765 461 1300
1766 1976 668
1767 579 1195
1768 1302 1241
1769 980 351
1770 1000 1283
1771 1379 52
1772 1346 816
1773 642 1271
1774 808 1105
1775 1862 1895
1776 1546 1045
1777 827 1262
1778 1058 744
1779 1006 1882
1780 1761 464
1781 878 1694
1782 285 1213
1783 1073 697
1784 1634 506
1785 1315 448
1786 834 124
1787 1173 1208
1788 1178 1158
1789 1361 1597
1790 921 1808
1791 158 1272
1792 414 1168
1793 1917 1453
1794 1056 230
1795 1700 1944
1796 1006 277
1797 555 1344
1798 999 1348
1799 1010 1231
1800 642 107
1801 672 664
1802 287 1242
1803 1836 1351
1804 113 1265
1805 850 952
1806 170 1304
1807 996 1741
1808 739 708
1809 1173 1838
1810 640 295
1811 1299 1667
1812 590 621
1813 863 1628
1814 267 1453
1815 399 879
1816 1461 1062
1817 1365 1252
1818 1010 885
1819 1235 771
1820 737 411
1821 1052 740
1822 1657 1594
1823 900 695
1824 808 93
1825 979 780
1826 1528 1999
1827 804 763
1828 982 1202
1829 558 496
1830 908 1591
1831 267 1015
1832 344 803
1833 684 401
1834 46 772
1835 393 1673
1836 15 1128
1837 1074 373
1838 1284 1443
1839 1587 1057
1840 1153 551
1841 368 618
1842 1548 966
1843 550 495
1844 156 1771
1845 1436 644
1846 1769 1577
1847 1510 882
1848 813 1751
1849 445 1519
1850 1276 675
1851 1044 846
1852 645 1680
1853 440 851
1854 1808 1363
1855 1223 1560
1856 1101 1593
1857 579 1048
1858 1396 1259
1859 454 853
1860 750 403
1861 684 893
1862 878 1161
1863 749 272
1864 1116 798
1865 1145 10
1866 174 1094
1867 781 753
1868 1214 949
1869 1739 839
1870 289 1588
1871 872 426
