NAME : Leuven1
218 632 1047
219 721 1130
220 505 818
221 513 1348
222 867 1290
223 693 1103
224 892 1388
225 921 752
226 899 1329
227 585 1364
228 472 1047
229 532 1097
230 614 1343
231 934 1001
232 627 1169
233 1052 1055
234 781 1744
235 960 147
236 1020 1836
237 678 1150
238 3 1576
239 812 1566
240 585 1284
241 585 1439
242 525 917
243 138 1549
244 1085 1078
245 769 1547
246 587 838
247 1070 1188
248 941 968
249 798 1783
250 951 1071
251 670 1160
252 957 377
253 633 1213
254 922 1630
255 889 1088
256 934 1375
257 1033 916
258 693 1444
259 774 1014
260 617 1377
261 666 391
262 1031 1641
263 584 49
264 574 28
265 659 1158
266 1024 1042
267 618 338
268 885 1817
269 516 1198
270 866 1210
271 959 1790
272 1031 1776
273 854 1193
274 821 1208
275 698 1034
276 598 1207
277 659 1007
278 601 910
279 371 1644
280 698 1092
281 232 1461
282 516 122
283 734 1275
284 738 1136
285 905 355
286 879 1158
287 625 1677
288 663 1387
289 572 1179
290 734 1523
291 1026 1228
292 1082 97
293 753 1374
294 1120 1151
295 649 1027
296 1012 1653
297 665 1285
298 400 1455
299 468 1115
300 1145 1446
301 655 1152
302 630 1426
303 1020 1363
304 596 1225
305 750 1207
306 734 1544
307 886 1378
308 858 1475
309 803 1307
310 588 945
311 543 1678
312 653 280
313 593 761
314 938 92
315 746 1387
316 1194 921
317 467 1305
318 1138 1205
319 749 1299
320 613 1548
321 599 366
322 834 1200
323 503 1662
324 539 1392
325 450 1680
326 460 1075
327 608 1528
328 995 1653
329 1183 1191
330 287 1118
331 758 1326
332 1024 1623
333 510 1304
334 863 1054
335 861 702
336 569 1285
337 564 1525
338 691 216
339 990 780
340 175 1352
341 936 1356
342 960 957
343 1145 1086
344 969 1084
345 606 1271
346 723 1582
347 757 1304
348 567 1030
349 566 1342
350 744 1127
351 1001 983
352 603 1563
353 653 1264
354 1005 1447
355 287 1483
356 1014 841
357 564 1515
358 521 1066
359 533 1173
360 627 1047
361 475 1019
362 881 1327
363 731 1559
364 738 1165
365 520 1643
366 840 100
367 886 1876
368 858 738
369 713 1399
370 656 1301
371 309 1503
372 249 1252
373 786 1283
374 340 1262
375 821 1542
376 801 1109
377 606 1309
378 443 1210
379 688 1221
380 293 1127
381 224 1292
382 825 1003
383 442 1363
384 925 920
385 86 1516
386 690 1273
387 782 1176
388 329 1617
389 605 1558
390 737 1325
391 671 1112
392 648 1357
393 481 1193
394 564 1441
395 302 1243
396 724 1111
397 895 1258
398 898 1045
399 508 1107
400 687 1201
401 620 1092
402 897 667
403 232 1377
404 496 1233
405 429 1139
406 743 1375
407 669 1096
408 947 21
409 655 1232
410 226 1403
411 1025 1225
412 456 1046
413 714 1327
414 598 1240
415 738 1175
416 597 1587
417 581 1127
418 858 727
419 320 1142
420 844 1288
421 600 1257
422 1033 1606
423 604 1424
424 674 1112
425 730 1524
426 1222 1084
427 689 1148
428 1007 1217
429 982 630
430 622 1243
431 795 771
432 422 1220
433 396 1474
434 1001 66
435 320 1300
436 572 1695
437 702 1198
438 718 1511
439 1011 178
440 564 1340
441 960 1729
442 868 1103
443 866 1395
444 833 792
445 664 1267
446 730 1070
447 982 1860
448 228 1414
449 483 1661
450 715 1392
451 1177 697
452 926 1414
453 817 1835
454 628 1112
455 858 1215
456 396 1548
457 650 1304
458 831 1840
459 4 1785
460 856 1356
461 664 1041
462 869 1328
463 1053 797
464 518 274
465 347 1127
466 1005 1839
467 543 1031
468 930 1684
469 1041 1855
470 1084 1086
471 914 1797
472 315 1641
473 467 1024
474 758 1163
475 435 1199
476 1249 835
477 673 1280
478 889 1046
479 566 1259
480 556 1232
481 468 1241
482 229 1392
483 616 1573
484 751 1049
485 715 1186
486 980 1395
487 1015 720
488 1188 1108
489 479 1114
490 1079 1157
491 812 1706
492 1017 923
493 714 1368
494 481 1303
495 1056 1868
496 468 1571
497 625 1041
498 613 916
499 583 898
500 790 1888
501 666 1527
502 944 1114
503 982 839
504 898 657
505 510 1376
506 562 1250
507 944 1196
508 731 1115
509 793 1277
510 369 1452
511 576 921
512 549 1154
513 951 950
514 1036 1685
515 545 1116
516 772 1742
517 972 1076
518 1164 758
519 268 1400
520 923 940
521 842 1316
522 863 744
523 1031 1202
524 288 1131
525 1180 987
526 1048 1651
527 561 1519
528 766 1152
529 601 916
530 819 1112
531 604 1195
532 802 1342
533 541 1055
534 904 1112
535 277 1467
536 880 1279
537 536 276
538 854 341
539 257 1435
540 244 1244
541 597 1420
542 339 1293
543 928 1394
544 421 1073
545 693 1230
546 700 1571
547 798 1091
548 454 1237
549 687 1143
550 883 1055
551 859 1448
552 697 1198
553 935 758
554 903 1074
555 512 1007
556 768 1210
557 762 1167
558 1021 1828
559 1338 1139
560 453 1589
561 1099 762
562 604 1631
563 896 1379
564 943 1221
565 578 1199
566 270 1494
567 526 1226
568 754 1250
569 695 1354
570 913 929
571 1000 1359
572 659 1398
573 1145 1116
574 894 1200
575 852 1732
576 580 1465
577 993 1183
578 481 1183
579 886 1277
580 582 1167
581 1159 696
582 886 1289
583 651 1383
584 557 1144
585 900 1373
586 669 1182
587 621 1393
588 575 1212
589 1073 978
590 618 1265
591 798 1169
592 901 787
593 620 1497
594 868 1765
595 766 1375
596 1007 847
597 1029 943
598 623 1778
599 928 1034
600 280 1174
601 722 1570
602 621 1318
603 633 1298
604 441 25
605 986 1220
606 710 1229
607 508 90
608 858 1187
609 863 1169
610 443 1395
611 343 1167
612 1097 1065
613 777 1318
614 799 1212
615 834 752
616 1183 1046
617 431 1176
618 546 1067
619 525 1376
620 919 905
621 765 1186
622 562 269
623 885 1205
624 210 1478
625 875 650
626 643 994
627 628 1374
628 609 1083
629 1027 1092
630 632 1178
631 478 1293
632 862 1208
633 564 1021
634 1023 1725
635 471 1174
636 618 1641
637 711 1133
638 683 763
639 631 1327
640 581 1676
641 35 1509
642 703 1517
643 972 774
644 1093 1153
645 1040 1762
646 878 1429
647 739 1030
648 1014 1778
649 1150 1469
650 641 1188
651 1047 1609
652 849 777
653 429 1652
654 888 1221
655 724 1595
656 840 731
657 827 1259
658 522 1583
659 468 1030
660 437 1338
661 676 674
662 684 1011
663 896 678
664 375 1468
665 526 1138
666 612 1177
667 718 1100
668 590 1232
669 996 1203
670 710 1508
671 574 1606
672 811 1152
673 924 1484
674 531 298
675 610 1022
676 425 1349
677 1027 1654
678 604 1492
679 577 222
680 1015 1218
681 1007 37
682 932 969
683 599 1190
684 407 1235
685 982 1437
686 600 1577
687 613 1441
688 580 941
689 338 1371
690 567 487
691 751 1166
692 581 1165
693 987 737
694 845 1092
695 544 246
696 718 1223
697 772 1286
698 655 919
699 817 1180
700 917 150
701 850 1727
702 455 1295
703 827 1294
704 492 215
705 855 733
706 1003 1422
707 689 1353
708 902 265
709 338 1593
710 576 906
711 728 1060
712 609 356
713 1001 1451
714 701 1595
715 861 654
716 552 1005
717 1010 1696
718 1164 1470
719 690 1198
720 457 1138
721 724 1042
722 717 1148
723 884 1069
724 738 1058
725 796 1154
726 934 1238
727 863 1029
728 1029 1401
729 843 1165
730 847 1203
731 359 1208
732 596 18
733 693 1145
734 1034 1381
735 706 1157
736 933 1047
737 1025 1254
738 595 1213
739 779 1826
740 546 1007
741 842 1246
742 550 1124
743 630 1004
744 833 1182
745 562 1564
746 777 1314
747 683 1078
748 575 1631
749 756 1183
750 281 1206
751 1148 773
752 611 1282
753 631 1140
754 870 195
755 338 1192
756 632 1059
757 614 1316
758 661 1464
759 774 1242
760 828 1286
761 702 1109
762 716 1096
763 692 1269
764 840 1029
765 887 249
766 1093 1148
767 595 1070
768 766 1312
769 133 1508
770 919 1032
771 613 1214
772 872 1073
773 659 1357
774 840 1050
775 594 1042
776 553 1197
777 764 1017
778 594 1338
779 81 1681
780 688 1376
781 791 1048
782 849 1367
783 690 1428
784 496 1164
785 718 1239
786 314 1646
787 598 853
788 717 1250
789 597 1640
790 891 1188
791 597 772
792 867 1418
793 598 1387
794 1022 1279
795 654 1239
796 1017 741
797 758 1273
798 866 1103
799 614 207
800 571 254
801 257 1310
802 501 1177
803 583 1405
804 729 557
805 809 1339
806 848 637
807 1106 1092
808 1089 1805
809 1115 1832
810 853 1739
811 1071 1421
812 974 923
813 403 1238
814 667 1410
815 1011 1877
816 499 108
817 22 1725
818 954 1305
819 695 1237
820 982 1159
821 616 1162
822 210 1426
823 650 1189
824 1022 1293
825 1132 1102
826 394 1444
827 491 985
828 891 1784
829 626 1002
830 919 1379
831 972 1247
832 767 1299
833 420 1640
834 928 1184
835 685 1405
836 567 1346
837 1012 1778
838 881 1390
839 236 1299
840 543 1720
841 670 1117
842 650 1055
843 814 1797
844 894 773
845 258 1398
846 284 1368
847 709 1289
848 605 1268
849 786 1593
850 794 1164
851 909 1294
852 256 1458
853 816 1242
854 735 1294
855 623 40
856 787 1263
857 601 1292
858 1004 995
859 806 363
860 410 1657
861 1031 165
862 956 1231
863 634 1171
864 1202 1055
865 925 1333
866 353 1626
867 659 1234
868 688 1220
869 457 1030
870 615 1262
871 921 36
872 517 1659
873 833 1766
874 838 1182
875 716 1150
876 622 1346
877 1000 1570
878 958 47
879 324 1583
880 607 1228
881 690 1046
882 316 1404
883 1023 1839
884 616 1162
885 1131 1161
886 697 1008
887 765 1449
888 251 1338
889 592 1329
890 653 1450
891 951 1721
892 829 1726
893 1126 940
894 731 1143
895 751 1265
896 515 1210
897 484 1286
898 763 1216
899 1045 128
900 972 1354
901 676 1527
902 773 1259
903 668 1104
904 165 1347
905 455 1053
906 527 1583
907 752 1160
908 901 1281
909 660 890
910 678 1430
911 97 1535
912 740 1306
913 970 1099
914 654 1291
915 455 1156
916 807 1230
917 366 1222
918 810 1086
919 693 1519
920 870 1783
921 601 1219
922 1033 1239
923 568 1399
924 228 1426
925 639 1250
926 1100 1822
927 1023 1317
928 900 1034
929 914 1755
930 634 1201
931 584 1540
932 796 1217
933 430 69
934 1026 833
935 592 1233
936 116 1516
937 951 1042
938 650 1181
939 595 248
940 595 1034
941 886 1795
942 941 974
943 602 1671
944 627 1351
945 958 1374
946 235 1282
947 510 1390
948 510 1265
949 1244 1050
950 698 1044
951 865 1232
952 499 1520
953 823 1303
954 1081 1104
955 704 1125
956 932 962
957 987 1468
958 656 1101
959 534 1119
960 617 479
961 1180 956
962 813 1268
963 497 1336
964 724 1171
965 468 1130
966 900 390
967 723 1081
968 644 901
969 968 1377
970 539 1063
971 798 378
972 1168 983
973 716 1316
974 395 1412
975 503 1473
976 607 1341
977 463 1105
978 589 1418
979 1012 1755
980 695 1013
981 601 1191
982 299 1299
983 828 1147
984 877 1026
985 692 958
986 331 1301
987 877 1719
988 763 1108
989 243 1311
990 634 1536
991 908 1365
992 916 1778
993 973 962
994 1153 841
995 909 300
996 611 1572
997 1080 1055
998 972 84
999 562 1234
1000 562 1548
1001 667 1490
1002 442 1577
1003 977 1351
1004 526 1222
1005 633 1383
1006 710 1151
1007 970 1673
1008 1044 1888
1009 679 1132
1010 612 1129
1011 583 1229
1012 893 766
1013 519 1216
1014 844 1069
1015 689 802
1016 491 1237
1017 551 1693
1018 668 1397
1019 751 1393
1020 735 1306
1021 1182 745
1022 428 1610
1023 984 1852
1024 796 1145
1025 700 1109
1026 658 982
1027 989 932
1028 657 1171
1029 909 1263
1030 763 1319
1031 697 1306
1032 220 1306
1033 1017 1794
1034 681 1136
1035 586 1312
1036 993 1267
1037 961 1222
1038 560 474
1039 842 260
1040 916 1733
1041 1108 1008
1042 831 1235
1043 639 1258
1044 98 1557
1045 486 1414
1046 933 1170
1047 903 1614
1048 735 1343
1049 1381 1253
1050 592 1173
1051 701 1548
1052 581 1066
1053 709 1581
1054 602 1132
1055 881 784
1056 568 1174
1057 863 1290
1058 487 1289
1059 1335 1046
1060 632 1411
1061 935 1742
1062 424 1451
1063 702 1140
1064 601 232
1065 575 1289
1066 325 1513
1067 586 1345
1068 494 1549
1069 737 1255
1070 946 39
1071 481 1172
1072 625 1052
1073 539 1193
1074 399 1339
1075 765 451
1076 625 1165
1077 403 1599
1078 602 1419
1079 947 1775
1080 1078 1890
1081 942 116
1082 599 1221
1083 688 1577
1084 1059 1870
1085 645 1378
1086 648 1134
1087 731 1362
1088 947 743
1089 584 1559
1090 600 1200
1091 1099 1072
1092 721 1229
1093 490 1153
1094 590 883
1095 951 308
1096 730 1188
1097 667 1160
1098 760 1146
1099 235 1375
1100 678 1021
1101 660 1104
1102 992 178
1103 1000 1805
1104 378 1447
1105 756 1359
1106 660 1136
1107 747 1384
1108 687 1213
1109 1359 1207
1110 759 234
1111 506 1359
1112 958 83
1113 643 1196
1114 812 1049
1115 821 1061
1116 591 1264
1117 232 1443
1118 880 1074
1119 756 1196
1120 322 1611
1121 827 227
1122 457 1088
1123 579 458
1124 611 1358
1125 685 831
1126 637 1171
1127 597 7
1128 753 1544
1129 977 973
1130 858 1333
1131 865 1268
1132 679 1154
1133 353 1284
1134 819 1300
1135 624 1504
1136 892 1357
1137 588 1184
1138 674 1105
1139 644 1199
1140 483 1066
1141 796 292
1142 311 1532
1143 805 1816
1144 898 1081
1145 914 1041
1146 758 1472
1147 590 1275
1148 935 1368
1149 894 1828
1150 333 1136
1151 844 1496
1152 707 1016
1153 827 368
1154 1185 967
1155 729 1265
1156 54 1523
1157 910 1280
1158 847 1119
1159 924 1065
1160 609 274
1161 1019 1681
1162 685 1237
1163 1117 1131
1164 765 1136
1165 681 1611
1166 630 1189
1167 572 1570
1168 596 348
1169 814 1859
1170 712 1116
1171 503 1103
1172 452 1234
1173 632 1436
1174 1001 1431
1175 686 1375
1176 829 200
1177 581 1233
1178 1061 723
1179 821 1384
1180 674 1267
1181 430 1134
1182 818 226
1183 759 1277
1184 1019 1879
1185 681 1112
1186 468 1285
1187 637 1071
1188 471 1044
1189 1078 1179
1190 237 1384
1191 735 1138
1192 868 1761
1193 627 1423
1194 596 1382
1195 589 210
1196 865 1377
1197 941 1694
1198 854 1001
1199 993 1055
1200 1085 1220
1201 446 1382
1202 512 1123
1203 781 1269
1204 779 1371
1205 609 1437
1206 613 1247
1207 535 244
1208 508 1413
1209 1340 1290
1210 703 1145
1211 878 1142
1212 679 1217
1213 569 307
1214 489 179
1215 564 1054
1216 443 1502
1217 996 1851
1218 600 1129
1219 541 1269
1220 761 1332
1221 431 1275
1222 485 1169
1223 332 1509
1224 771 493
1225 1073 1018
1226 1020 1355
1227 671 1094
1228 424 104
1229 763 1142
1230 886 770
1231 620 1266
1232 616 1202
1233 515 1561
1234 812 1271
1235 881 1337
1236 419 1274
1237 117 1520
1238 252 1300
1239 454 1106
1240 567 1549
1241 695 1162
1242 1019 1093
1243 975 1295
1244 672 1343
1245 1375 1042
1246 699 1553
1247 898 1250
1248 872 1170
1249 861 736
1250 926 1124
1251 1050 1868
1252 581 1196
1253 690 1492
1254 744 1030
1255 1036 1891
1256 611 1065
1257 586 1275
1258 713 1406
1259 697 212
1260 723 1262
1261 872 260
1262 765 1305
1263 827 1063
1264 541 1058
1265 707 1215
1266 837 791
1267 961 1010
1268 1084 1485
1269 638 1329
1270 708 1007
1271 617 1227
1272 349 1192
1273 633 1236
1274 513 1237
1275 634 1080
1276 635 1536
1277 472 1379
1278 1240 1031
1279 596 1587
1280 619 1147
1281 999 1277
1282 564 1033
1283 772 1294
1284 564 1137
1285 1159 1221
1286 1006 1672
1287 839 1222
1288 825 1776
1289 867 1382
1290 536 1148
1291 674 932
1292 459 1216
1293 431 1349
1294 686 1189
1295 588 1458
1296 486 1278
1297 274 1470
1298 882 1101
1299 1031 1660
1300 593 1189
1301 920 1331
1302 421 1185
1303 704 1148
1304 279 1485
1305 133 1531
1306 812 1757
1307 503 1325
1308 592 1359
1309 889 1007
1310 1045 1721
1311 683 1593
1312 917 1779
1313 1170 1142
1314 937 1156
1315 508 1087
1316 847 1048
1317 398 1228
1318 908 1151
1319 1201 1073
1320 1007 1736
1321 574 1015
1322 729 1556
1323 1072 1866
1324 724 251
1325 751 1109
1326 644 1181
1327 1101 1218
1328 514 1589
1329 697 1364
1330 357 1607
1331 746 1521
1332 576 15
1333 898 1714
1334 595 1152
1335 470 1589
1336 1172 925
1337 979 1703
1338 574 347
1339 681 1047
1340 405 1442
1341 557 1259
1342 1056 1158
1343 658 197
1344 537 1194
1345 1229 861
1346 581 1330
1347 669 903
1348 575 1518
1349 919 1250
1350 857 1173
1351 1164 1139
1352 1038 1256
1353 503 1133
1354 764 567
1355 583 1164
1356 235 1469
1357 459 1435
1358 446 1214
1359 1028 1661
1360 777 1246
1361 849 742
1362 729 1103
1363 1005 1296
1364 867 236
1365 989 1389
1366 646 1228
1367 784 1247
1368 939 1266
1369 1110 1740
1370 874 314
1371 854 954
1372 749 1285
1373 919 1218
1374 234 1301
1375 457 1534
1376 890 600
1377 419 1624
1378 545 1430
1379 848 1614
1380 571 231
1381 507 1297
1382 765 1492
1383 926 45
1384 866 1157
1385 652 1181
1386 892 780
1387 606 418
1388 665 1191
1389 893 321
1390 749 1597
1391 899 1061
1392 606 1036
1393 223 1461
1394 473 1271
1395 394 1252
1396 771 370
1397 837 1289
1398 930 1729
1399 558 1500
1400 956 19
1401 707 1467
1402 1014 1276
1403 787 1748
1404 807 357
1405 771 1713
1406 1024 32
1407 457 1639
1408 995 1488
1409 878 976
1410 953 769
1411 1085 909
1412 1089 1861
1413 613 1450
1414 612 1215
1415 788 744
1416 304 1265
1417 495 1187
1418 249 1460
1419 1178 759
1420 962 1258
1421 1194 655
1422 966 1214
1423 1019 142
1424 823 1777
1425 958 1385
1426 470 1179
1427 426 1122
1428 459 1376
1429 853 1068
1430 649 274
1431 1012 1402
1432 888 1351
1433 656 641
1434 896 1166
1435 602 1017
1436 646 1195
1437 742 1319
1438 524 161
1439 1047 1353
1440 1043 930
1441 213 1226
1442 940 1097
1443 884 1190
1444 1046 1279
1445 831 1061
1446 447 1298
1447 877 1018
1448 496 212
1449 877 963
1450 917 31
1451 634 1062
1452 859 929
1453 416 1625
1454 735 1524
1455 693 1185
1456 588 1319
1457 697 1089
1458 1206 1085
1459 296 1105
1460 550 1459
1461 1159 803
1462 505 1581
1463 495 1086
1464 1275 1285
1465 868 355
1466 107 1527
1467 709 1443
1468 728 1104
1469 563 1560
1470 578 622
1471 956 1218
1472 929 1279
1473 324 1242
1474 749 1602
1475 690 1477
1476 821 1750
1477 432 1056
1478 665 1446
1479 583 1276
1480 487 1239
1481 650 1008
1482 506 1082
1483 780 1740
1484 308 1381
1485 526 1314
1486 479 1562
1487 1099 1821
1488 408 1443
1489 852 1058
1490 319 1332
1491 660 1266
1492 645 667
1493 616 1194
1494 1023 170
1495 648 1363
1496 735 1101
1497 484 1236
1498 594 1615
1499 900 1197
1500 1002 1360
1501 888 1004
1502 768 1374
1503 1029 1781
1504 675 1568
1505 330 1448
1506 1031 911
1507 547 1306
1508 649 1130
1509 471 1332
1510 606 215
1511 1084 1156
1512 373 1689
1513 595 1203
1514 898 1062
1515 876 1047
1516 1019 113
1517 532 1203
1518 635 1135
1519 738 1435
1520 394 1362
1521 581 284
1522 651 1453
1523 483 35
1524 576 1193
1525 877 959
1526 1010 1257
1527 729 1222
1528 862 1034
1529 683 1147
1530 908 1202
1531 270 1442
1532 341 1307
1533 774 368
1534 513 1201
1535 658 1192
1536 564 1614
1537 1054 1131
1538 955 1785
1539 1020 1025
1540 614 1071
1541 560 1258
1542 453 1012
1543 996 823
1544 465 1614
1545 835 1014
1546 695 1086
1547 574 1279
1548 937 1738
1549 326 1370
1550 116 1529
1551 682 1166
1552 951 1020
1553 1057 1072
1554 727 1267
1555 754 1108
1556 699 1472
1557 1071 742
1558 77 1563
1559 627 1232
1560 696 1578
1561 617 1282
1562 1395 1067
1563 1076 1131
1564 605 56
1565 970 1017
1566 966 1612
1567 444 1002
1568 583 713
1569 539 1237
1570 871 1226
1571 1087 703
1572 866 1420
1573 1183 975
1574 871 1293
1575 727 1271
1576 721 374
1577 688 1192
1578 813 1328
1579 760 1171
1580 114 1693
1581 693 1189
1582 651 1303
1583 374 1406
1584 758 592
1585 921 133
1586 986 1680
1587 420 1247
1588 695 1085
1589 535 1407
1590 1154 1106
1591 228 1437
1592 1066 780
1593 1120 1073
1594 482 1407
1595 543 1607
1596 758 1290
1597 768 361
1598 107 1543
1599 441 169
1600 638 1245
1601 909 1370
1602 1186 1071
1603 664 921
1604 567 1214
1605 893 197
1606 915 1363
1607 574 1424
1608 894 1030
1609 423 1172
1610 565 1327
1611 616 1001
1612 854 1330
1613 220 1433
1614 198 1591
1615 571 1200
1616 471 1184
1617 759 1489
1618 632 1188
1619 870 679
1620 553 1556
1621 627 1341
1622 906 1105
1623 963 1261
1624 945 1345
1625 1143 1484
1626 693 1327
1627 591 1606
1628 719 1159
1629 732 1257
1630 658 852
1631 793 1751
1632 893 768
1633 741 1593
1634 545 1198
1635 599 377
1636 1041 1888
1637 585 807
1638 616 1380
1639 452 1532
1640 459 1356
1641 627 75
1642 949 1285
1643 482 1486
1644 1340 922
1645 765 1168
1646 518 1003
1647 751 1346
1648 973 1334
1649 583 1373
1650 919 1073
1651 614 1198
1652 291 1551
1653 1022 1853
1654 861 678
1655 617 307
1656 745 1036
1657 546 1215
1658 959 1248
1659 913 1352
1660 805 1082
1661 1231 810
1662 488 1124
1663 1031 1211
1664 800 1023
1665 382 1632
1666 522 1519
1667 651 1084
1668 316 1468
1669 761 1363
1670 634 1351
1671 1007 1273
1672 569 1127
1673 247 1304
1674 1012 1864
1675 605 83
1676 677 1359
1677 664 1162
1678 301 1123
1679 513 1297
1680 861 911
1681 1025 1624
1682 889 704
1683 812 1362
1684 724 1282
1685 622 1272
1686 545 945
1687 966 1056
1688 1192 1269
1689 249 1200
1690 527 1003
1691 576 1261
1692 676 1447
1693 403 1471
1694 1019 1868
1695 982 1713
1696 1125 1034
1697 622 870
1698 651 1086
1699 739 572
1700 823 1276
1701 557 994
1702 575 1230
1703 543 255
1704 774 1226
1705 436 1248
1706 853 691
1707 924 1292
1708 571 252
1709 1097 1177
1710 492 1412
1711 1050 1155
1712 707 1317
1713 669 1194
1714 654 1239
1715 655 1096
1716 1017 1005
1717 1121 1151
1718 922 1425
1719 567 1566
1720 883 1818
1721 961 1207
1722 859 1235
1723 898 1141
1724 809 1211
1725 882 1040
1726 849 621
1727 911 1328
1728 27 1503
1729 1150 648
1730 313 1187
1731 602 1386
1732 1205 825
1733 675 1100
1734 462 1126
1735 547 1312
1736 551 1345
1737 711 1380
1738 790 1254
1739 793 1253
1740 1126 929
1741 566 1272
1742 516 1104
1743 667 1080
1744 1174 982
1745 1168 1042
1746 701 1323
1747 373 1591
1748 639 1018
1749 639 1364
1750 744 1237
1751 916 1073
1752 1036 1115
1753 459 1140
1754 935 103
1755 826 1288
1756 606 1300
1757 692 1161
1758 731 1140
1759 958 1727
1760 619 17
1761 698 1469
1762 698 1248
1763 564 1087
1764 590 924
1765 450 1155
1766 1017 1195
1767 371 1109
1768 992 1078
1769 624 958
1770 445 105
1771 865 1845
1772 847 1139
1773 418 1303
1774 647 1008
1775 728 1183
1776 424 1271
1777 1220 837
1778 1192 1089
1779 682 1303
1780 702 1066
1781 1002 908
1782 1038 1300
1783 427 1293
1784 882 1746
1785 298 1135
1786 898 277
1787 501 91
1788 424 1108
1789 812 327
1790 553 1312
1791 583 785
1792 260 1441
1793 959 1495
1794 744 1334
1795 623 1251
1796 616 1577
1797 578 1304
1798 788 1044
1799 589 1537
1800 879 1228
1801 886 1224
1802 848 758
1803 793 1189
1804 633 1047
1805 858 1124
1806 477 1511
1807 833 327
1808 489 1178
1809 980 159
1810 560 1157
1811 953 953
1812 662 1333
1813 671 1401
1814 1042 1435
1815 385 1320
1816 732 1153
1817 574 964
1818 652 940
1819 986 1328
1820 665 1398
1821 760 1177
1822 746 1147
1823 520 1181
1824 562 1122
1825 988 1646
1826 639 946
1827 876 1270
1828 676 1678
1829 382 1562
1830 561 1029
1831 904 1116
1832 326 1303
1833 428 1005
1834 1005 1090
1835 896 1348
1836 408 1538
1837 1021 1786
1838 242 1372
1839 772 1031
1840 900 728
1841 590 1297
1842 692 1134
1843 901 629
1844 914 1152
1845 552 1283
1846 585 859
1847 534 1124
1848 940 1737
1849 611 1534
1850 490 1186
1851 482 1170
1852 938 1004
1853 1192 799
1854 739 1379
1855 962 1097
1856 1019 1292
1857 1050 1204
1858 489 1123
1859 322 1252
1860 857 1319
1861 406 1620
1862 909 1259
1863 280 1694
1864 568 1120
1865 600 1011
1866 1045 1339
1867 980 1324
1868 742 1218
1869 716 1036
1870 751 527
1871 597 1066
1872 715 1180
1873 1017 1246
